보험가입연도,계약자_업종,계약자_소재지,계약자_기업규모,계약자_업력,취급종류,보험금액
2012,G46510,서울,중소기업, 3 ,매출채권보험,10000000 
2012,C29120,경남,중소기업, 2 ,매출채권보험,10000000 
2012,C29120,경남,중소기업, 2 ,매출채권보험,5000000 
2012,G46311,부산,중소기업, 6 ,어음보험,17000000 
2012,G46433,경기,중소기업, 1 ,매출채권보험,5000000 
2012,G46433,경기,중소기업, 1 ,매출채권보험,5000000 
2012,G46433,경기,중소기업, 1 ,매출채권보험,5000000 
2012,G46433,경기,중소기업, 1 ,매출채권보험,5000000 
2012,C14491,서울,중소기업, 8 ,매출채권보험,1000000 
2012,C14491,서울,중소기업, 8 ,매출채권보험,1000000 
2012,G46721,서울,중소기업, 4 ,매출채권보험,9000000 
2012,C22222,경기,중소기업, 2 ,매출채권보험,3000000 
2012,C22222,경기,중소기업, 2 ,매출채권보험,2000000 
2012,G46612,경남,중소기업, 3 ,매출채권보험,32000000 
2012,G46622,전북,중소기업, 2 ,매출채권보험,48000000 
2012,C25119,경기,중소기업, 30 ,매출채권보험,253000000 
2012,H49311,전북,중소기업, 24 ,매출채권보험,10000000 
2012,H49311,전북,중소기업, 24 ,매출채권보험,10000000 
2012,C28121,서울,중소기업, 29 ,매출채권보험,48000000 
2012,G46441,광주,중소기업, 20 ,어음보험,42000000 
2012,C33910,광주,중소기업, 18 ,매출채권보험,9000000 
2012,C33910,광주,중소기업, 18 ,매출채권보험,2000000 
2012,C33910,광주,중소기업, 18 ,매출채권보험,2000000 
2012,C33910,광주,중소기업, 18 ,매출채권보험,1000000 
2012,C33910,광주,중소기업, 18 ,매출채권보험,1000000 
2012,C33910,광주,중소기업, 18 ,매출채권보험,1000000 
2012,C25119,경기,중소기업, 19 ,매출채권보험,16000000 
2012,C25119,경기,중소기업, 19 ,매출채권보험,1000000 
2012,C25119,경기,중소기업, 19 ,매출채권보험,7000000 
2012,C25119,경기,중소기업, 19 ,매출채권보험,3000000 
2012,G46721,부산,중소기업, 18 ,매출채권보험,800000000 
2012,C20209,전북,중소기업, 19 ,매출채권보험,10000000 
2012,C20209,전북,중소기업, 19 ,매출채권보험,10000000 
2012,C20209,전북,중소기업, 19 ,매출채권보험,10000000 
2012,C20209,전북,중소기업, 19 ,매출채권보험,10000000 
2012,C20209,전북,중소기업, 19 ,매출채권보험,10000000 
2012,C20209,전북,중소기업, 19 ,매출채권보험,10000000 
2012,C20209,전북,중소기업, 19 ,매출채권보험,7000000 
2012,C20209,전북,중소기업, 19 ,매출채권보험,10000000 
2012,C20209,전북,중소기업, 19 ,매출채권보험,10000000 
2012,C25113,전남,중소기업, 19 ,매출채권보험,16000000 
2012,G46442,전북,중소기업, 15 ,어음보험,1000000 
2012,C23322,전북,중소기업, 16 ,매출채권보험,118000000 
2012,G46692,인천,중소기업, 13 ,매출채권보험,570000000 
2012,G46599,전북,중소기업, 19 ,매출채권보험,10000000 
2012,G46599,전북,중소기업, 19 ,매출채권보험,10000000 
2012,G46599,전북,중소기업, 19 ,매출채권보험,10000000 
2012,G46599,전북,중소기업, 19 ,매출채권보험,10000000 
2012,G46721,인천,중소기업, 12 ,매출채권보험,560000000 
2012,C10794,충남,중소기업, 20 ,매출채권보험,10000000 
2012,C10794,충남,중소기업, 20 ,매출채권보험,10000000 
2012,C10794,충남,중소기업, 20 ,매출채권보험,10000000 
2012,C10794,충남,중소기업, 20 ,매출채권보험,10000000 
2012,C10794,충남,중소기업, 20 ,매출채권보험,10000000 
2012,G46799,인천,중소기업, 10 ,어음보험,6000000 
2012,G46592,인천,중소기업, 10 ,어음보험,7000000 
2012,E38120,경기,중소기업, 10 ,매출채권보험,1000000 
2012,E38120,경기,중소기업, 10 ,매출채권보험,1000000 
2012,E38120,경기,중소기업, 10 ,매출채권보험,1000000 
2012,N74100,경기,중소기업, 11 ,매출채권보험,5000000 
2012,G46451,제주,중소기업, 9 ,매출채권보험,8000000 
2012,G46451,제주,중소기업, 9 ,매출채권보험,11000000 
2012,G46451,제주,중소기업, 9 ,매출채권보험,3000000 
2012,G46451,제주,중소기업, 9 ,매출채권보험,9000000 
2012,G46451,제주,중소기업, 9 ,매출채권보험,3000000 
2012,G46451,제주,중소기업, 9 ,매출채권보험,3000000 
2012,G46451,제주,중소기업, 9 ,매출채권보험,3000000 
2012,G46451,제주,중소기업, 9 ,매출채권보험,4000000 
2012,G46451,제주,중소기업, 9 ,매출채권보험,58000000 
2012,C18122,경기,중소기업, 13 ,매출채권보험,8000000 
2012,C13229,경기,중소기업, 11 ,매출채권보험,1000000 
2012,G46611,대전,중소기업, 9 ,매출채권보험,4000000 
2012,G46611,대전,중소기업, 9 ,매출채권보험,2000000 
2012,G46611,대전,중소기업, 9 ,매출채권보험,1000000 
2012,G46611,대전,중소기업, 9 ,매출채권보험,1000000 
2012,C20129,인천,중소기업, 8 ,매출채권보험,5000000 
2012,C29222,경남,중소기업, 7 ,매출채권보험,4000000 
2012,C29222,경남,중소기업, 7 ,매출채권보험,2000000 
2012,C29222,경남,중소기업, 7 ,매출채권보험,2000000 
2012,C25999,전북,중소기업, 6 ,매출채권보험,10000000 
2012,C25999,전북,중소기업, 6 ,매출채권보험,10000000 
2012,G46439,서울,중소기업, 6 ,매출채권보험,1000000 
2012,G46439,서울,중소기업, 6 ,매출채권보험,1000000 
2012,G46439,서울,중소기업, 6 ,매출채권보험,1000000 
2012,G46439,서울,중소기업, 6 ,매출채권보험,1000000 
2012,C13225,경남,중소기업, 5 ,매출채권보험,2000000 
2012,J62021,서울,중소기업, 5 ,매출채권보험,10000000 
2012,J62021,서울,중소기업, 5 ,매출채권보험,10000000 
2012,J62021,서울,중소기업, 5 ,매출채권보험,4000000 
2012,J62021,서울,중소기업, 5 ,매출채권보험,7000000 
2012,J62021,서울,중소기업, 5 ,매출채권보험,7000000 
2012,H52999,부산,중소기업, 7 ,매출채권보험,12000000 
2012,H52999,부산,중소기업, 7 ,매출채권보험,20000000 
2012,H52999,부산,중소기업, 7 ,매출채권보험,1000000 
2012,H52999,부산,중소기업, 7 ,매출채권보험,5000000 
2012,H52999,부산,중소기업, 7 ,매출채권보험,3000000 
2012,H52999,부산,중소기업, 7 ,매출채권보험,1000000 
2012,H52999,부산,중소기업, 7 ,매출채권보험,9000000 
2012,H52999,부산,중소기업, 7 ,매출채권보험,1000000 
2012,C30320,전북,중소기업, 12 ,매출채권보험,9000000 
2012,C30320,전북,중소기업, 12 ,매출채권보험,9000000 
2012,C30320,전북,중소기업, 12 ,매출채권보험,9000000 
2012,C30320,전북,중소기업, 12 ,매출채권보험,9000000 
2012,C30320,전북,중소기업, 12 ,매출채권보험,9000000 
2012,G46441,대구,중소기업, 3 ,어음보험,1000000 
2012,G46441,대구,중소기업, 3 ,어음보험,1000000 
2012,G46441,대구,중소기업, 3 ,어음보험,1000000 
2012,G46733,경기,중소기업, 8 ,매출채권보험,10000000 
2012,G46733,경기,중소기업, 8 ,매출채권보험,10000000 
2012,G46733,경기,중소기업, 8 ,매출채권보험,10000000 
2012,C14191,서울,중소기업, 2 ,매출채권보험,162000000 
2012,G46599,부산,중소기업, 6 ,어음보험,4000000 
2012,G46621,서울,중소기업, 5 ,매출채권보험,179000000 
2012,C30399,대구,중소기업, 2 ,매출채권보험,1000000 
2012,G46109,경남,중소기업, 13 ,매출채권보험,1000000 
2012,G46109,경남,중소기업, 13 ,매출채권보험,1000000 
2012,G46721,대구,중소기업, 0 ,매출채권보험,50000000 
2012,G46413,서울,중소기업, 5 ,매출채권보험,100000000 
2012,C21210,경기,중소기업, 43 ,매출채권보험,6000000 
2012,C21210,경기,중소기업, 43 ,매출채권보험,8000000 
2012,C21210,경기,중소기업, 43 ,매출채권보험,3000000 
2012,C21210,경기,중소기업, 43 ,매출채권보험,4000000 
2012,C21210,경기,중소기업, 43 ,매출채권보험,3000000 
2012,C21210,경기,중소기업, 43 ,매출채권보험,3000000 
2012,C21210,경기,중소기업, 43 ,매출채권보험,4000000 
2012,C21210,경기,중소기업, 43 ,매출채권보험,2000000 
2012,C21210,경기,중소기업, 43 ,매출채권보험,2000000 
2012,C21210,경기,중소기업, 43 ,매출채권보험,2000000 
2012,C21210,경기,중소기업, 43 ,매출채권보험,4000000 
2012,C21210,경기,중소기업, 43 ,매출채권보험,3000000 
2012,C21210,경기,중소기업, 43 ,매출채권보험,2000000 
2012,C21210,경기,중소기업, 43 ,매출채권보험,2000000 
2012,C21210,경기,중소기업, 43 ,매출채권보험,2000000 
2012,C21210,경기,중소기업, 43 ,매출채권보험,2000000 
2012,C21210,경기,중소기업, 43 ,매출채권보험,2000000 
2012,C28122,경남,중소기업, 37 ,매출채권보험,116000000 
2012,G46329,경기,중소기업, 24 ,매출채권보험,9000000 
2012,G46329,경기,중소기업, 24 ,매출채권보험,6000000 
2012,G46329,경기,중소기업, 24 ,매출채권보험,2000000 
2012,G46329,경기,중소기업, 24 ,매출채권보험,2000000 
2012,G46329,경기,중소기업, 24 ,매출채권보험,3000000 
2012,G46329,경기,중소기업, 24 ,매출채권보험,3000000 
2012,G46329,경기,중소기업, 24 ,매출채권보험,3000000 
2012,G46329,경기,중소기업, 24 ,매출채권보험,2000000 
2012,G46329,경기,중소기업, 24 ,매출채권보험,1000000 
2012,G46329,경기,중소기업, 24 ,매출채권보험,1000000 
2012,C25119,인천,중소기업, 25 ,어음보험,15000000 
2012,C25921,경남,중소기업, 26 ,매출채권보험,1477000000 
2012,C25921,경남,중소기업, 26 ,매출채권보험,400000000 
2012,C25122,경남,중소기업, 22 ,매출채권보험,39000000 
2012,C10501,전북,중소기업, 25 ,어음보험,4000000 
2012,C25912,경기,중소기업, 20 ,매출채권보험,4000000 
2012,C25912,경기,중소기업, 20 ,매출채권보험,2000000 
2012,C20302,경기,중소기업, 18 ,매출채권보험,682000000 
2012,G46417,서울,중소기업, 15 ,매출채권보험,1000000 
2012,G46417,서울,중소기업, 15 ,매출채권보험,1000000 
2012,G46417,서울,중소기업, 15 ,매출채권보험,2000000 
2012,G46329,서울,중소기업, 18 ,매출채권보험,4000000 
2012,C28121,부산,중소기업, 24 ,어음보험,8000000 
2012,G46612,대전,중소기업, 15 ,매출채권보험,150000000 
2012,C16299,경기,중소기업, 8 ,어음보험,10000000 
2012,C16231,울산,중소기업, 20 ,매출채권보험,1000000 
2012,C16231,울산,중소기업, 20 ,매출채권보험,1000000 
2012,C16231,울산,중소기업, 20 ,매출채권보험,1000000 
2012,C16231,울산,중소기업, 20 ,매출채권보험,1000000 
2012,C16231,울산,중소기업, 20 ,매출채권보험,1000000 
2012,G46522,서울,중소기업, 14 ,매출채권보험,15000000 
2012,G46699,대전,중소기업, 14 ,어음보험,33000000 
2012,G46721,서울,중소기업, 13 ,매출채권보험,500000000 
2012,C25119,전남,중소기업, 13 ,매출채권보험,4000000 
2012,G46731,서울,중소기업, 12 ,어음보험,7000000 
2012,G46733,부산,중소기업, 12 ,매출채권보험,218000000 
2012,G46733,부산,중소기업, 12 ,매출채권보험,200000000 
2012,C25923,대구,중소기업, 13 ,어음보험,7000000 
2012,C20493,경북,중소기업, 13 ,매출채권보험,1150000000 
2012,C20493,경북,중소기업, 13 ,매출채권보험,520000000 
2012,C20501,전북,중소기업, 13 ,어음보험,3000000 
2012,G46712,전북,중소기업, 11 ,어음보험,1000000 
2012,G46712,전북,중소기업, 11 ,어음보험,1000000 
2012,G46712,전북,중소기업, 11 ,어음보험,1000000 
2012,G46712,전북,중소기업, 11 ,어음보험,1000000 
2012,G46712,전북,중소기업, 11 ,어음보험,1000000 
2012,G46712,전북,중소기업, 11 ,어음보험,1000000 
2012,G46712,전북,중소기업, 11 ,어음보험,1000000 
2012,G46712,전북,중소기업, 11 ,어음보험,1000000 
2012,G46712,전북,중소기업, 11 ,어음보험,1000000 
2012,G46712,전북,중소기업, 11 ,어음보험,1000000 
2012,G46611,인천,중소기업, 9 ,매출채권보험,160000000 
2012,G46721,광주,중소기업, 10 ,매출채권보험,1590000000 
2012,G46621,대전,중소기업, 28 ,어음보험,44000000 
2012,G46621,대전,중소기업, 28 ,어음보험,22000000 
2012,G46621,대전,중소기업, 28 ,어음보험,15000000 
2012,G46621,대전,중소기업, 28 ,어음보험,7000000 
2012,G46621,대전,중소기업, 28 ,어음보험,7000000 
2012,G46621,대전,중소기업, 28 ,어음보험,24000000 
2012,G46621,대전,중소기업, 28 ,어음보험,2000000 
2012,G46621,대전,중소기업, 28 ,어음보험,20000000 
2012,H50122,울산,중소기업, 15 ,매출채권보험,10000000 
2012,C24131,경남,중소기업, 10 ,매출채권보험,7000000 
2012,C24131,경남,중소기업, 10 ,매출채권보험,4000000 
2012,H50112,서울,중소기업, 16 ,매출채권보험,66000000 
2012,H50112,서울,중소기업, 16 ,매출채권보험,9000000 
2012,H50112,서울,중소기업, 16 ,매출채권보험,6000000 
2012,H50112,서울,중소기업, 16 ,매출채권보험,5000000 
2012,G46594,인천,중소기업, 9 ,매출채권보험,9000000 
2012,G46594,인천,중소기업, 9 ,매출채권보험,4000000 
2012,G46539,경기,중소기업, 8 ,매출채권보험,4000000 
2012,G46539,경기,중소기업, 8 ,매출채권보험,7000000 
2012,G46539,경기,중소기업, 8 ,매출채권보험,7000000 
2012,C10712,인천,중소기업, 7 ,매출채권보험,44000000 
2012,C10712,인천,중소기업, 7 ,매출채권보험,16000000 
2012,C10712,인천,중소기업, 7 ,매출채권보험,25000000 
2012,C10712,인천,중소기업, 7 ,매출채권보험,3000000 
2012,C10712,인천,중소기업, 7 ,매출채권보험,3000000 
2012,C10712,인천,중소기업, 7 ,매출채권보험,2000000 
2012,C10712,인천,중소기업, 7 ,매출채권보험,2000000 
2012,C10712,인천,중소기업, 7 ,매출채권보험,1000000 
2012,C29132,울산,중소기업, 11 ,매출채권보험,2000000 
2012,C29132,울산,중소기업, 11 ,매출채권보험,3000000 
2012,C29132,울산,중소기업, 11 ,매출채권보험,6000000 
2012,G46799,전남,중소기업, 8 ,매출채권보험,25000000 
2012,G46799,전남,중소기업, 8 ,매출채권보험,34000000 
2012,G46799,전남,중소기업, 8 ,매출채권보험,14000000 
2012,G46799,전남,중소기업, 8 ,매출채권보험,117000000 
2012,G46799,전남,중소기업, 8 ,매출채권보험,2000000 
2012,G46799,전남,중소기업, 8 ,매출채권보험,3000000 
2012,C24191,전남,중소기업, 6 ,매출채권보험,2000000 
2012,C24191,전남,중소기업, 6 ,매출채권보험,3000000 
2012,H52999,서울,중소기업, 13 ,매출채권보험,10000000 
2012,H52999,서울,중소기업, 13 ,매출채권보험,10000000 
2012,H52999,서울,중소기업, 13 ,매출채권보험,10000000 
2012,H52999,서울,중소기업, 13 ,매출채권보험,10000000 
2012,H52999,서울,중소기업, 13 ,매출채권보험,7000000 
2012,G46439,서울,중소기업, 6 ,매출채권보험,1000000 
2012,J59114,서울,중소기업, 8 ,매출채권보험,10000000 
2012,J59114,서울,중소기업, 8 ,매출채권보험,10000000 
2012,J59114,서울,중소기업, 8 ,매출채권보험,8000000 
2012,G46594,광주,중소기업, 6 ,어음보험,5000000 
2012,G46739,경기,중소기업, 5 ,매출채권보험,16000000 
2012,G46739,경기,중소기업, 5 ,매출채권보험,6000000 
2012,G46739,경기,중소기업, 5 ,매출채권보험,14000000 
2012,G46521,경남,중소기업, 8 ,매출채권보험,1000000 
2012,G46521,경남,중소기업, 8 ,매출채권보험,1000000 
2012,C25924,전북,중소기업, 4 ,어음보험,4000000 
2012,C25924,전북,중소기업, 4 ,어음보험,6000000 
2012,N75110,울산,중소기업, 15 ,매출채권보험,13000000 
2012,N75110,울산,중소기업, 15 ,매출채권보험,8000000 
2012,N75110,울산,중소기업, 15 ,매출채권보험,8000000 
2012,C13310,대구,중소기업, 5 ,매출채권보험,1029000000 
2012,G46621,서울,중소기업, 4 ,매출채권보험,1000000 
2012,G46621,서울,중소기업, 4 ,매출채권보험,1000000 
2012,G46621,서울,중소기업, 4 ,매출채권보험,1000000 
