취급종류,구매자_업종,구매자_기업규모,구매자_소재지,계약자_업종,계약자_기업규모,계약자_소재지,인수일자,사고처리일자,사고사유,사고처리금액,사고정상해지금액,보상해지금액,보험금지급액,대위권원금회수금액,대위권발생일자,정상해지일자
매출채권보험,G46431,중소기업,인천,C32021,중소기업,경기,2011-09,2011-11,회생절차 등,160000000 ,13000000 ,147000000 ,147000000 ,0 , 2012-02 , 2011-11 
매출채권보험,G46431,중소기업,인천,C32029,중소기업,경기,2011-09,2011-11,회생절차 등,240000000 ,23000000 ,217000000 ,217000000 ,0 , 2012-02 , 2011-11 
매출채권보험,G46431,중소기업,인천,C25932,중소기업,인천,2011-06,2011-11,회생절차 등,480000000 ,64000000 ,416000000 ,412000000 ,0 , 2011-12 , 2011-11 
매출채권보험,G46431,중소기업,인천,C32019,중소기업,경기,2011-06,2011-11,회생절차 등,520000000 ,0 ,520000000 ,515000000 ,0 , 2011-12 ,  
매출채권보험,G46431,중소기업,인천,G46799,중소기업,경기,2011-06,2011-11,이행지체,152000000 ,0 ,152000000 ,150000000 ,0 , 2011-12 ,  
매출채권보험,G46431,중소기업,인천,C32029,중소기업,인천,2011-06,2011-11,회생절차 등,800000000 ,155000000 ,645000000 ,640000000 ,0 , 2011-12 , 2011-12 
매출채권보험,G46431,중소기업,인천,C24222,중소기업,경기,2011-06,2011-11,회생절차 등,600000000 ,0 ,600000000 ,595000000 ,0 , 2011-12 ,  
매출채권보험,G46431,중소기업,인천,C23122,중소기업,경기,2011-06,2011-11,회생절차 등,560000000 ,0 ,560000000 ,554000000 ,0 , 2011-12 ,  
매출채권보험,G46431,중소기업,인천,C24222,중소기업,경기,2011-06,2011-11,이행지체,64000000 ,0 ,64000000 ,64000000 ,0 , 2011-12 ,  
매출채권보험,G46431,중소기업,인천,G46622,중소기업,서울,2011-06,2011-11,회생절차 등,80000000 ,0 ,80000000 ,80000000 ,0 , 2011-12 ,  
매출채권보험,G46431,중소기업,인천,C25994,중소기업,서울,2011-06,2011-11,이행지체,160000000 ,0 ,160000000 ,159000000 ,0 , 2011-12 ,  
매출채권보험,G46431,중소기업,인천,C16211,중소기업,인천,2011-06,2011-11,이행지체,160000000 ,32000000 ,128000000 ,128000000 ,0 , 2011-12 , 2011-12 
매출채권보험,G46431,중소기업,인천,C25941,중소기업,경기,2011-06,2011-11,이행지체,40000000 ,0 ,40000000 ,40000000 ,0 , 2011-12 , 2011-12 
매출채권보험,G46431,중소기업,인천,G46521,중소기업,서울,2011-06,2011-11,회생절차 등,40000000 ,0 ,40000000 ,40000000 ,23000000 , 2011-12 ,  
매출채권보험,G46431,중소기업,인천,C32021,중소기업,인천,2011-06,2011-11,회생절차 등,160000000 ,8000000 ,152000000 ,150000000 ,0 , 2011-12 , 2011-11 
매출채권보험,G46431,중소기업,인천,C32099,중소기업,인천,2011-06,2011-11,회생절차 등,200000000 ,38000000 ,162000000 ,162000000 ,0 , 2011-12 , 2011-11 
매출채권보험,G46431,중소기업,인천,C22299,중소기업,인천,2011-06,2011-11,회생절차 등,64000000 ,0 ,64000000 ,63000000 ,0 , 2011-12 , 2011-12 
매출채권보험,G46431,중소기업,인천,G46699,중소기업,경기,2011-06,2011-11,회생절차 등,200000000 ,0 ,200000000 ,198000000 ,0 , 2011-11 , 2011-12 
매출채권보험,G46431,중소기업,인천,C25119,중소기업,충북,2011-06,2011-11,회생절차 등,80000000 ,0 ,80000000 ,80000000 ,0 , 2011-12 ,  
매출채권보험,F42134,중소기업,경기,C23311,중소기업,경남,2011-06,2011-11,이행지체,50000000 ,0 ,50000000 ,50000000 ,0 , 2011-12 ,  
매출채권보험,F42121,중소기업,서울,H52991,중소기업,인천,2011-10,2011-12,거래정지처분(예금부족),16000000 ,16000000 ,0 ,0 ,0 ,  , 2011-12 
매출채권보험,F42121,중소기업,서울,C25941,중소기업,충남,2011-04,2011-12,거래정지처분(예금부족),30000000 ,30000000 ,0 ,0 ,0 , 2012-02 , 2011-12 
매출채권보험,F42201,중소기업,경기,G46621,중소기업,서울,2011-05,2011-07,거래정지처분(예금부족),50000000 ,15000000 ,35000000 ,35000000 ,0 , 2011-10 , 2011-10 
매출채권보험,F42201,중소기업,경기,C25999,중소기업,경기,2011-03,2011-07,거래정지처분(예금부족),23000000 ,6000000 ,17000000 ,17000000 ,0 , 2011-10 , 2011-12 
매출채권보험,F42201,중소기업,경기,G46699,중소기업,경기,2011-03,2011-07,이행지체,100000000 ,19000000 ,81000000 ,81000000 ,0 , 2011-09 , 2011-09 
매출채권보험,F42201,중소기업,경기,G46699,중소기업,대구,2011-03,2011-07,이행지체,51000000 ,3000000 ,48000000 ,48000000 ,0 , 2011-09 , 2011-08 
매출채권보험,C23121,중소기업,부산,G46739,중소기업,부산,2011-04,2011-07,이행지체,15000000 ,9000000 ,6000000 ,6000000 ,0 , 2011-08 , 2011-08 
매출채권보험,F42132,중소기업,인천,G46622,중소기업,인천,2011-03,2011-07,이행지체,30000000 ,30000000 ,0 ,0 ,0 ,  , 2011-12 
매출채권보험,G45219,중소기업,인천,G45219,중소기업,인천,2011-03,2011-11,회생절차 등,1000000 ,0 ,1000000 ,1000000 ,0 , 2011-11 , 2011-12 
매출채권보험,F41121,중소기업,경기,G46721,중소기업,대전,2011-03,2011-12,회생절차 등,100000000 ,5000000 ,95000000 ,95000000 ,44000000 , 2011-12 , 2011-12 
매출채권보험,G46413,중소기업,서울,C14199,중소기업,서울,2011-06,2011-12,거래정지처분(예금부족),480000000 ,1000000 ,479000000 ,478000000 ,0 , 2011-12 , 2011-12 
어음보험,C26221,중소기업,경기,G46594,중소기업,경기,2011-01,2011-04,회생절차 등,15000000 ,0 ,15000000 ,15000000 ,0 , 2011-06 ,  
매출채권보험,C22299,중소기업,광주,C22250,중소기업,광주,2011-03,2011-08,이행지체,200000000 ,0 ,200000000 ,200000000 ,0 , 2011-09 ,  
매출채권보험,C22299,중소기업,광주,G46733,중소기업,광주,2011-03,2011-08,이행지체,150000000 ,0 ,150000000 ,150000000 ,0 , 2011-09 ,  
매출채권보험,F42412,중소기업,서울,C16102,중소기업,전남,2011-06,2011-09,이행지체,100000000 ,72000000 ,28000000 ,28000000 ,0 , 2011-09 , 2011-09 
매출채권보험,C26291,중소기업,경북,C24199,중소기업,대구,2011-03,2011-11,이행지체,125000000 ,0 ,125000000 ,125000000 ,6000000 , 2011-12 ,  
매출채권보험,F42491,중소기업,서울,G46699,중소기업,대전,2011-09,2011-09,회생절차 등,50000000 ,50000000 ,0 ,0 ,0 ,  , 2011-10 
어음보험,C23322,중소기업,전남,G46699,중소기업,서울,2011-02,2011-06,거래정지처분(예금부족),2000000 ,0 ,2000000 ,2000000 ,0 , 2011-06 ,  
매출채권보험,C26421,중소기업,경기,C26299,중소기업,경기,2011-04,2011-08,이행지체,592000000 ,0 ,592000000 ,592000000 ,0 , 2011-09 ,  
매출채권보험,G46431,중소기업,경기,C32099,중소기업,경기,2011-09,2011-11,회생절차 등,120000000 ,76000000 ,44000000 ,43000000 ,0 , 2011-12 , 2011-11 
매출채권보험,G46431,중소기업,경기,C29180,중소기업,경기,2011-06,2011-11,회생절차 등,800000000 ,0 ,800000000 ,798000000 ,0 , 2011-12 , 2011-11 
매출채권보험,G46431,중소기업,경기,C32021,중소기업,경기,2011-06,2011-11,회생절차 등,80000000 ,0 ,80000000 ,80000000 ,0 , 2011-12 ,  
매출채권보험,G46431,중소기업,경기,C16221,중소기업,경기,2011-06,2011-11,회생절차 등,240000000 ,32000000 ,208000000 ,206000000 ,0 , 2011-12 , 2011-11 
매출채권보험,G46431,중소기업,경기,C32019,중소기업,경기,2011-06,2011-11,회생절차 등,280000000 ,74000000 ,206000000 ,204000000 ,0 , 2011-12 , 2011-12 
매출채권보험,G46431,중소기업,경기,C16103,중소기업,경기,2011-06,2011-11,이행지체,120000000 ,50000000 ,70000000 ,69000000 ,0 , 2011-12 , 2011-11 
매출채권보험,G46431,중소기업,경기,C32029,중소기업,인천,2011-06,2011-11,회생절차 등,160000000 ,0 ,160000000 ,159000000 ,0 , 2011-12 ,  
매출채권보험,G46431,중소기업,경기,C16102,중소기업,인천,2011-06,2011-11,이행지체,160000000 ,21000000 ,139000000 ,139000000 ,0 , 2011-12 , 2011-11 
매출채권보험,G46431,중소기업,경기,C32021,중소기업,인천,2011-06,2011-11,이행지체,40000000 ,0 ,40000000 ,40000000 ,0 , 2011-12 ,  
매출채권보험,G46431,중소기업,경기,C32029,중소기업,경기,2011-06,2011-11,회생절차 등,160000000 ,0 ,160000000 ,159000000 ,0 , 2011-12 ,  
매출채권보험,G46431,중소기업,경기,C16229,중소기업,인천,2011-06,2011-11,이행지체,480000000 ,0 ,480000000 ,477000000 ,0 , 2011-12 ,  
매출채권보험,G46431,중소기업,경기,C16211,중소기업,인천,2011-06,2011-11,회생절차 등,120000000 ,0 ,120000000 ,120000000 ,81000000 , 2011-12 ,  
매출채권보험,G46431,중소기업,경기,C32029,중소기업,경기,2011-06,2011-11,회생절차 등,400000000 ,0 ,400000000 ,396000000 ,174000000 , 2011-12 ,  
매출채권보험,G46431,중소기업,경기,C32029,중소기업,경기,2011-06,2011-11,이행지체,240000000 ,75000000 ,165000000 ,164000000 ,0 , 2011-12 , 2011-11 
매출채권보험,G46431,중소기업,경기,C23325,중소기업,경남,2011-08,2011-11,이행지체,600000000 ,147000000 ,453000000 ,449000000 ,0 , 2012-01 , 2011-12 
매출채권보험,G46431,중소기업,경기,C32029,중소기업,경기,2011-06,2011-11,회생절차 등,800000000 ,373000000 ,427000000 ,426000000 ,0 , 2011-12 , 2011-11 
매출채권보험,G46431,중소기업,경기,C32021,중소기업,인천,2011-06,2011-11,회생절차 등,400000000 ,237000000 ,163000000 ,162000000 ,0 , 2011-12 , 2011-11 
매출채권보험,G46431,중소기업,경기,C32099,중소기업,인천,2011-08,2011-11,이행지체,200000000 ,83000000 ,117000000 ,116000000 ,0 , 2011-12 , 2011-11 
매출채권보험,G46431,중소기업,경기,C16211,중소기업,인천,2011-07,2011-11,이행지체,120000000 ,69000000 ,51000000 ,51000000 ,0 , 2011-12 , 2011-11 
어음보험,G46431,중소기업,경기,C16102,중소기업,인천,2011-06,2011-11,회생절차 등,29000000 ,0 ,29000000 ,29000000 ,0 , 2011-11 ,  
어음보험,G46431,중소기업,경기,C32021,중소기업,경기,2011-06,2011-11,회생절차 등,33000000 ,0 ,33000000 ,33000000 ,0 , 2011-11 ,  
어음보험,G46431,중소기업,경기,C17210,중소기업,경기,2011-08,2011-11,회생절차 등,19000000 ,0 ,19000000 ,19000000 ,0 , 2011-11 ,  
어음보험,G46431,중소기업,경기,C20421,중소기업,경기,2011-06,2011-11,회생절차 등,26000000 ,0 ,26000000 ,26000000 ,26000000 , 2011-11 ,  
어음보험,G46431,중소기업,경기,C23325,중소기업,경기,2011-06,2011-11,회생절차 등,22000000 ,0 ,22000000 ,22000000 ,0 , 2011-11 ,  
어음보험,G46431,중소기업,경기,C23325,중소기업,경기,2011-06,2011-11,회생절차 등,16000000 ,0 ,16000000 ,16000000 ,0 , 2011-11 ,  
어음보험,G46431,중소기업,경기,C23325,중소기업,경기,2011-06,2011-11,회생절차 등,18000000 ,0 ,18000000 ,18000000 ,0 , 2011-11 ,  
어음보험,G46431,중소기업,경기,C23325,중소기업,경기,2011-07,2011-11,회생절차 등,38000000 ,0 ,38000000 ,38000000 ,0 , 2011-12 ,  
매출채권보험,G46510,중소기업,서울,G46510,중소기업,서울,2011-07,2011-11,이행지체,22000000 ,0 ,22000000 ,22000000 ,0 , 2011-12 ,  
매출채권보험,G46510,중소기업,서울,G46510,중소기업,서울,2011-08,2011-12,폐업 · 해산등기,30000000 ,30000000 ,0 ,0 ,0 ,  , 2011-12 
어음보험,Q86102,중소기업,대전,G46592,중소기업,대전,2011-04,2011-07,거래정지처분(무거래),9000000 ,0 ,9000000 ,9000000 ,1000000 , 2011-07 ,  
매출채권보험,G46510,중소기업,서울,G46510,중소기업,서울,2011-03,2011-07,이행지체,3000000 ,1000000 ,2000000 ,2000000 ,0 , 2011-08 , 2011-08 
매출채권보험,F42201,중소기업,서울,G46621,중소기업,서울,2011-04,2011-06,거래정지처분(무거래),30000000 ,0 ,30000000 ,29000000 ,0 , 2011-07 ,  
매출채권보험,F42201,중소기업,서울,G46621,중소기업,서울,2011-04,2011-06,이행지체,100000000 ,1000000 ,99000000 ,97000000 ,0 , 2011-07 , 2011-07 
매출채권보험,F42201,중소기업,서울,C25113,중소기업,서울,2011-05,2011-06,이행지체,46000000 ,43000000 ,3000000 ,3000000 ,0 , 2011-12 , 2011-12 
매출채권보험,F42201,중소기업,서울,C22211,중소기업,경기,2011-04,2011-06,거래정지처분(무거래),20000000 ,0 ,20000000 ,20000000 ,0 , 2011-08 , 2011-08 
매출채권보험,F42201,중소기업,서울,C25999,중소기업,경기,2011-04,2011-06,거래정지처분(무거래),90000000 ,23000000 ,67000000 ,67000000 ,0 , 2011-08 , 2011-08 
매출채권보험,F42201,중소기업,서울,G46621,중소기업,경기,2011-05,2011-06,거래정지처분(무거래),80000000 ,23000000 ,57000000 ,56000000 ,0 , 2011-07 , 2011-07 
어음보험,F42201,중소기업,서울,G46621,중소기업,서울,2011-06,2011-06,거래정지처분(무거래),14000000 ,0 ,14000000 ,14000000 ,0 , 2011-12 ,  
매출채권보험,F42201,중소기업,서울,C29133,중소기업,경기,2011-05,2011-06,이행지체,100000000 ,10000000 ,90000000 ,89000000 ,0 , 2011-08 , 2011-08 
매출채권보험,C25112,중소기업,전북,C22250,중소기업,전남,2011-03,2011-06,이행지체,18000000 ,0 ,18000000 ,18000000 ,0 , 2011-09 ,  
매출채권보험,F42202,중소기업,광주,G46699,중소기업,광주,2011-03,2011-09,이행지체,20000000 ,11000000 ,9000000 ,9000000 ,1000000 , 2011-11 , 2011-11 
매출채권보험,G46510,중소기업,서울,G46510,중소기업,서울,2011-05,2011-10,폐업 · 해산등기,12000000 ,12000000 ,0 ,0 ,0 ,  , 2011-10 
매출채권보험,C31114,중소기업,경남,G46721,중소기업,경남,2011-03,2011-07,이행지체,87000000 ,40000000 ,47000000 ,47000000 ,0 , 2011-09 , 2011-09 
매출채권보험,G46699,중소기업,광주,C22211,중소기업,충남,2011-09,2011-11,이행지체,80000000 ,59000000 ,21000000 ,21000000 ,0 , 2011-12 , 2011-11 
어음보험,G46622,중소기업,광주,C33910,중소기업,광주,2011-05,2011-09,거래정지처분(예금부족),20000000 ,0 ,20000000 ,20000000 ,0 , 2011-09 ,  
어음보험,C28122,중소기업,경북,C25113,중소기업,대구,2011-01,2011-04,거래정지처분(예금부족),3000000 ,0 ,3000000 ,3000000 ,0 , 2011-04 ,  
어음보험,C28122,중소기업,경북,C25113,중소기업,대구,2011-02,2011-04,거래정지처분(예금부족),3000000 ,0 ,3000000 ,3000000 ,0 , 2011-04 ,  
어음보험,C28122,중소기업,경북,C28302,중소기업,경북,2011-02,2011-04,거래정지처분(예금부족),17000000 ,0 ,17000000 ,17000000 ,0 , 2011-06 ,  
매출채권보험,C25924,중소기업,전북,G46622,중소기업,전북,2011-03,2011-06,이행지체,50000000 ,7000000 ,43000000 ,42000000 ,0 , 2011-07 , 2011-07 
매출채권보험,C25924,중소기업,전북,G46721,중소기업,광주,2011-03,2011-06,이행지체,400000000 ,14000000 ,386000000 ,386000000 ,0 , 2011-07 , 2011-07 
매출채권보험,G46510,중소기업,서울,G46510,중소기업,서울,2011-05,2011-11,이행지체,34000000 ,0 ,34000000 ,34000000 ,0 , 2011-12 ,  
매출채권보험,G46721,중소기업,경남,G46721,중소기업,경남,2011-05,2011-10,이행지체,180000000 ,0 ,180000000 ,180000000 ,0 , 2011-10 ,  
매출채권보험,C25113,중소기업,울산,G46721,중소기업,경남,2011-08,2011-12,거래정지처분(예금부족),200000000 ,98000000 ,102000000 ,102000000 ,0 , 2012-02 , 2011-12 
매출채권보험,C25113,중소기업,울산,G46713,중소기업,울산,2011-07,2011-12,거래정지처분(예금부족),27000000 ,0 ,27000000 ,27000000 ,0 , 2012-02 ,  
매출채권보험,G46510,중소기업,서울,G46510,중소기업,서울,2011-03,2011-10,이행지체,46000000 ,0 ,46000000 ,46000000 ,0 , 2011-10 ,  
매출채권보험,G46510,중소기업,서울,G46510,중소기업,서울,2011-05,2011-10,이행지체,15000000 ,0 ,15000000 ,15000000 ,0 , 2011-10 ,  
매출채권보험,C25923,중소기업,경북,C25924,중소기업,경북,2011-05,2011-08,이행지체,16000000 ,0 ,16000000 ,16000000 ,0 , 2011-09 , 2011-09 
매출채권보험,G46510,중소기업,서울,G46510,중소기업,서울,2011-06,2011-11,이행지체,4000000 ,0 ,4000000 ,4000000 ,0 , 2011-11 ,  
매출채권보험,C26299,중소기업,경기,G46733,중소기업,경기,2011-06,2011-11,거래정지처분(예금부족),92000000 ,56000000 ,36000000 ,36000000 ,21000000 , 2011-12 , 2011-11 
어음보험,M73903,중소기업,서울,G46799,중소기업,서울,2011-08,2011-12,거래정지처분(예금부족),70000000 ,0 ,70000000 ,70000000 ,0 , 2011-12 ,  
어음보험,M73903,중소기업,서울,G46799,중소기업,서울,2011-10,2011-12,거래정지처분(예금부족),18000000 ,0 ,18000000 ,18000000 ,0 , 2011-12 ,  
어음보험,M73903,중소기업,서울,C15129,중소기업,서울,2011-07,2011-12,거래정지처분(예금부족),70000000 ,0 ,70000000 ,70000000 ,0 , 2011-12 ,  
매출채권보험,G46510,중소기업,서울,G46510,중소기업,서울,2011-06,2011-07,폐업 · 해산등기,10000000 ,10000000 ,0 ,0 ,0 ,  , 2011-07 
매출채권보험,C26310,중소기업,대전,G46510,중소기업,서울,2011-03,2011-07,이행지체,28000000 ,3000000 ,25000000 ,25000000 ,0 , 2011-08 , 2011-08 
매출채권보험,C26310,중소기업,대전,G46510,중소기업,서울,2011-03,2011-08,이행지체,35000000 ,6000000 ,29000000 ,29000000 ,0 , 2011-09 , 2011-08 
매출채권보험,C31114,중소기업,경남,G46721,중소기업,부산,2011-08,2011-10,회생절차 등,400000000 ,35000000 ,365000000 ,361000000 ,0 , 2011-11 , 2011-10 
매출채권보험,C26110,중소기업,서울,G46594,중소기업,경기,2011-03,2011-09,이행지체,98000000 ,52000000 ,46000000 ,46000000 ,0 , 2011-12 , 2011-12 
매출채권보험,G46621,중소기업,경기,C24132,중소기업,경기,2011-07,2011-12,폐업 · 해산등기,60000000 ,60000000 ,0 ,0 ,0 ,  , 2011-12 
매출채권보험,G46510,중소기업,서울,G46510,중소기업,서울,2011-06,2011-10,이행지체,20000000 ,20000000 ,0 ,0 ,0 ,  , 2011-11 
매출채권보험,G46312,중소기업,서울,G46312,중소기업,경기,2011-11,2011-12,폐업 · 해산등기,2000000 ,2000000 ,0 ,0 ,0 ,  , 2011-12 
매출채권보험,C25119,중소기업,경기,G46721,중소기업,경기,2011-06,2011-11,폐업 · 해산등기,37000000 ,37000000 ,0 ,0 ,0 ,  , 2011-12 
어음보험,G47121,중소기업,경기,G46201,중소기업,서울,2011-02,2011-06,거래정지처분(예금부족),20000000 ,0 ,20000000 ,20000000 ,0 , 2011-06 ,  
매출채권보험,G46510,중소기업,서울,G46510,중소기업,서울,2011-03,2011-05,폐업 · 해산등기,20000000 ,10000000 ,10000000 ,10000000 ,0 , 2011-07 , 2011-07 
